"id","state","year","region","state_calamity","calamity","dcb","rcl","juros","amortizacao","primario","dbp","rec_cor","desp_cor","investimentos","desp_total","rec_previdenciarias","inativos","rec_tributaria","obrig_fin","disp_caixa_bruta","stn_end","stn_sdrcl","stn_rpsd","stn_dprcl","stn_cgpp","stn_pidt","stn_pcrdp","stn_rtdc","capag_idc","capag_pc","capag_il"
"ro2016","ro",2016,"norte",FALSE,FALSE,4441565945.01,6502106330.05,39755356.5,123347158.5,392568942.06,3056622258.93,8727820718.27,5821437404.2,523686671.56,6471471234.26,520223047.43,340703583.76,3785221554.77,348531344.25,1169097092.49,0.68309647974887,0.0250845659423022,2.40688466428614,0.470097242920125,0.499255271897818,0.0809223517501863,1.5269080579923,0.63672981162682,0.68309647974887,0.666997821347768,0.2981201018195
"rr2008","rr",2008,"norte",FALSE,FALSE,616120877.93,1592232884.58,13364068.04,52946040.18,145367779.83,542038714.71,1970403494.49,1441185793.87,205448665.2,1785438786.91,36222234.44,4367516.86,378446341.02,56684662.25,756651095.03,0.386953996426547,0.0416459858744164,2.19224163151275,0.340426780503896,0.367209906502685,0.115069005281085,8.2935534311824,0.253288453130794,0.386953996426547,0.731416584420452,0.0749151922495434
"rr2009","rr",2009,"norte",FALSE,FALSE,1141300121.52,1626187295.53,13419238.21,56032539.54,-126212077.36,585490344.08,2046508027.35,1551560277.46,229281671.99,2005438046.72,45072712.89,23925934.68,427356866.08,120822983.08,272552395.26,0.701825751964218,0.0427083509635737,-1.81726201184245,0.36003869030915,0.319000013779845,0.114329970135454,1.88384334793311,0.26583651131106,0.701825751964218,0.758150105801978,0.443301857482271
"rr2010","rr",2010,"norte",FALSE,FALSE,888618709.82,1788506009.17,32103495.45,47356155.38,303469154.85,665520907.08,2282723024.04,1748167766.99,241648780.35,2116660022.52,49177324.99,28075806.96,510140781.52,124947126.195067,335012001.85,0.496849719969566,0.0444279473608675,3.81916043778316,0.372109964220278,0.305780295886818,0.114165136478698,1.75159079345657,0.284118064462567,0.496849719969566,0.765825616414936,0.372963134171567
"rr2011","rr",2011,"norte",FALSE,FALSE,984579659.83,2363618533.47,48972478.27,68753444.66,96965557.46,850989721.05,5280982303.69,2108958174.25,341382755.02,2599336002.21,121371709.23,8875185.21,535116033.68,441590911.59,1722742639.09,0.416556075309052,0.0498074969640587,0.823655105406613,0.360036828701234,1.50407161610403,0.131334600347839,13.675400158776,0.245724010944957,0.416556075309052,0.399349600693871,0.256330168865653
"rr2012","rr",2012,"norte",FALSE,FALSE,1578398088.15,2380344161.93,52492260.28,75003441.29,49161907.37,1018553440.34,2935880249.27,2251210160.51,393417372.78,2812477154.11,108840312.89,13575964.84,576136458.33,496212485.753434,1330459877.37,0.663096586365151,0.0535618771474733,0.385596586901467,0.427901753296948,0.304134238895267,0.139882868810181,8.01713279113059,0.24767134792961,0.663096586365151,0.76679222903242,0.372963134171567
"rr2013","rr",2013,"norte",FALSE,FALSE,1801156917.37,2403837947.86,75389988.19,141301244.8,-1034616534.39,1158321835.24,3024966201.82,2651764508.04,562981041.36,3879887764.72,143857084.65,15248036.68,652407256.88,246269960.94,338893722.95,0.749283835448836,0.0901438606470573,-4.77461187568094,0.481863528392664,0.140737117737444,0.145102403857971,9.43446606727339,0.233581059170064,0.749283835448836,0.876626160796289,0.726687879599158
"rr2014","rr",2014,"norte",FALSE,FALSE,1910868099.42,2785141355.06,94126063.1,63498409.33,305864049.34,1122649832.09,3492183978.19,2269894204.25,357103257.71,2791387639.33,139118517.9,17696379.53,769886899.88,208560834.7,736994902.25,0.686093758203104,0.0565947836520507,1.94046041597907,0.403085405360266,0.538478741278543,0.127930371503584,7.86141129399704,0.329943146043821,0.686093758203104,0.649992731891086,0.282988164590117
"rr2015","rr",2015,"norte",FALSE,FALSE,1899694304.61,2824662615.35,94062755.96,82207297.68,312182708.41,1360277822.3,3570867618.8,2529101441.86,171247445.59,2831810414.56,166311936.26,26467008.75,815296694.03,600757516.81,1655497922.45,0.672538480980537,0.0624039319535366,1.77104790044245,0.481571786629622,0.411911582389453,0.0604727790778353,6.28374508925192,0.312217656106654,0.672538480980537,0.708259647751913,0.362886300649009
"rr2016","rr",2016,"norte",FALSE,FALSE,1921907117.65,3376579222.11,125990268.4,125228103.11,776583227.72,1458151994.01,4204219521.36,3095901038.06,161270444.39,3384683739.14,143783685.27,40220790.58,916275830.51,394667696.76,732837209.19,0.569187627841,0.0744002598443449,3.09126766108779,0.431842968310043,0.357995449361815,0.0476471235776305,3.5748597478215,0.284457961898784,0.569187627841,0.736379492633754,0.538547568014762
"rs2008","rs",2008,"sul",TRUE,FALSE,40553761391.07,16657785043.53,266190411.98,2916393887.73,2150781562.26,6723655816.33,24659512593.71,20422879222.46,595291686.66,24000074230.77,1172924662.46,3298498059.81,17099109886.81,10690338466.43,7005761346.84,2.43452303443076,0.191056871690522,0.675797201178923,0.403634444721179,0.207445450031882,0.0248037435607924,0.355593558398989,0.732632494854541,2.43452303443076,0.828194764387571,1.52593528913912
"rs2009","rs",2009,"sul",TRUE,FALSE,39645534973.63,17387287460.49,202922351.16,1909398217.56,1627527141.92,7429418636.29,26157932905.94,25983787542.68,598048785.62,28555085110.03,5248959325.24,3703317099.76,17859070153.92,10551714453.32,6651092598.27,2.28014490838312,0.121486492560725,0.770492493431634,0.427290263255395,0.00670207770803058,0.020943687729018,1.41736696692275,0.640266418738622,2.28014490838312,0.993342541098863,1.58646332123907
"rs2010","rs",2010,"sul",TRUE,FALSE,44412294511.9,20297846621.21,164256055.99,2791494965.85,1582222343.35,8254619246.86,30796292859.32,30151892931.75,1864480168.44,34880273153.04,6407295416.37,4062291641.54,21419582002.92,8448926209.17,6098391638.69,2.18802986054156,0.145618945546244,0.535302984472976,0.406674629132059,0.0213717901237121,0.0534537146615637,1.57726130513392,0.650193661608206,2.18802986054156,0.979075405909612,1.38543516221023
"rs2011","rs",2011,"sul",TRUE,FALSE,47547620356.54,21927904938.78,124591081.61,2379567536.65,1454147381.24,9339821485.95,32760444064.36,32613441779.92,882037056.59,36097512951.83,6521389353.02,4558290949.98,22795745565.12,9232287642.28,6341598256.86,2.16836129531239,0.114199629433423,0.580693000290216,0.425933143728305,0.00450741401143707,0.0244348428593135,1.4306654455764,0.651437130167758,2.16836129531239,0.995512811604409,1.45582978743458
"rs2012","rs",2012,"sul",TRUE,FALSE,51748594001.25,23710653600.52,1485511115.91,1200006940.39,804579809.69,19632892163.8,35296218441.52,37780623842.01,980755726.59,40203861122.88,7372298437.35,12667461398.25,24904059316.22,11462136272.61,7576712002.37,2.18250390196393,0.113262084696016,0.299599478693701,0.82801986375312,-0.0657587183017204,0.0243945655764852,0.581987045831336,0.638882922527368,2.18250390196393,1.07038729671866,1.51281139748015
"rs2013","rs",2013,"sul",TRUE,FALSE,55040941433.82,26387876167.82,1529251503.91,1365292382.37,623854301.09,22346830077.53,39713753365.22,42967508725.47,1333977299.03,45762263619.71,8607466402.84,14231010866.65,28594292601.17,18754253121.32,12212386567.01,2.08584203911577,0.109692188483509,0.215527670541476,0.846859744808942,-0.0757259486706349,0.0291501598372737,0.604838720418054,0.644991786817487,2.08584203911577,1.08193019003587,1.53567470358185
"rs2014","rs",2014,"sul",TRUE,FALSE,59939701992.16,28633465815.75,1560296842.19,1708590389.28,-542159461.049995,23090848737.44,43503352558.46,48192121183.38,1452065217.78,51675467289.26,9716602459.74,13701707979.04,30826127068.66,22935278276.92,13558392918.62,2.09334428384809,0.114163170204563,-0.165854439954537,0.806428704300921,-0.0972932610099971,0.028099701733743,0.709152645393103,0.617749248400483,2.09334428384809,1.10777947788321,1.69159268466269
"rs2015","rs",2015,"sul",TRUE,FALSE,68486044087.21,30139172170.57,1664534579.9,2075436393.92,-1777129950.82,25717892177.22,45464790614.61,52271242958.71,658196236.56,55155651959.46,10264290573.47,15259897816.84,32198991681.39,30125443586.07,15705362969.06,2.27232664850976,0.124090036469946,-0.475172123864064,0.853304531115581,-0.130214090173378,0.0119334322626407,0.672631671369574,0.592473948085511,2.27232664850976,1.14970820830994,1.91816283682319
"rs2016","rs",2016,"sul",TRUE,TRUE,73796963283.16,34654897410.3,603396401.9,1140613886.04,854663469.44,26966893203.8,51804735975.71,55249661730.52,841166257,57487349344.49,11439235241.47,16896472503.2,36115443229.78,32241075702.97,17509814357.41,2.12948151048995,0.0503250743261947,0.490056437940808,0.778155332117215,-0.062351979123648,0.0146321976328975,0.677019137533206,0.640455164208739,2.12948151048995,1.06649827838955,1.84131453622898
"sc2008","sc",2008,"sul",FALSE,FALSE,12555328903.14,10420913102.08,666669789.12,454741345.97,1720181059.46,4609470327.93,12016469528.6,9142069860.63,784334306.54,10584693344.41,1124052221.43,1571602955.41,6928368827.19,825953041.68,1779450648.8,1.20482042025991,0.107611600260458,1.53394326633108,0.442328832682614,0.314414537603623,0.0741008058541652,0.715226589235293,0.72194489169748,1.20482042025991,0.760794993810059,0.46416181434253
"sc2009","sc",2009,"sul",FALSE,FALSE,11840523755.91,10405660160.88,765316861.26,497893713.55,582027030.46,4998429237.32,15000023181.02,10238135301.9,1081146144.13,11836627610.28,838835067.77,1734520326.61,9885360765.37,976087584.52,1532956527.73,1.13789260583623,0.121396485689493,0.460752183417672,0.480356763534481,0.465112809970023,0.0913390350466914,0.48361212889874,0.920765093978805,1.13789260583623,0.682541298659767,0.636735332583364
"sc2010","sc",2010,"sul",FALSE,FALSE,13578641600.3,11857683741.63,814236874,428468446.74,880446093.41,5875252948.33,17359182463.09,11609996145.37,1088781097.76,13166963565.79,977357534.45,2072216320.19,11950269237.95,548679801.92,1585068525.55,1.14513440366334,0.10480169211944,0.708491449031309,0.495480658478278,0.495192784367353,0.0826903706628943,0.471648410895821,0.992673870202866,1.14513440366334,0.668810076168954,0.346155256429443
"sc2011","sc",2011,"sul",FALSE,FALSE,13362061556.15,13791477471.27,998236999.56,502668125.16,1259600983.75,6885048558.84,20281870975.63,13424081573.73,966393537.78,14951779854.97,1105470415.6,2513046783.35,13722374484.31,644268521.55,2166718927.18,0.968863675700116,0.108828450602674,0.839227585411159,0.49922487080755,0.510857250399924,0.0646340132849648,0.439892493416442,0.985324988313943,0.968863675700116,0.661875898424752,0.29734753016097
"sc2012","sc",2012,"sul",FALSE,FALSE,14024533142.93,14535174071.92,1642840091.19,1580810025.82,869463844.08,7826964346.9,21386978204.4,15500703212.9,972591470.97,18088824526.47,1212612811.37,2816773379.58,15017411595.04,265815387.97,1829013546.84,0.96486860587542,0.221782697686274,0.269714085747756,0.538484390222794,0.379742448497519,0.0537675330725207,0.430497114237429,0.879161663557937,0.96486860587542,0.72477294663867,0.145332651269451
"sc2013","sc",2013,"sul",FALSE,FALSE,15806481453.76,15892968191.51,668313458.28,1583098931.87,4633731.76,8559621852.5,24082818865.64,16175395667.97,1251047735.55,19254339864.11,1320851412.9,3171539183.45,16564138994.39,376526193.67,2692081447.08,0.994558175873264,0.141660913368763,0.00205814438095514,0.538579184791456,0.488855009174708,0.0649748443405191,0.416470154236965,0.932744546631742,0.994558175873264,0.671657074622944,0.139864339572045
"sc2014","sc",2014,"sul",FALSE,FALSE,17882020462.01,17835511027.09,810887866.64,561954577.94,-654081556.180004,9857354758.73,26167765538.06,18402189402.66,2191033293.89,21230113745.18,1525060381.42,3706763604.2,18686678255.46,295803881.67,3027519098.84,1.00260768726219,0.0769724199376635,-0.476443279243242,0.552681375025244,0.421991968753321,0.103204029907162,0.41142639355043,0.985368929627204,1.00260768726219,0.703238852239589,0.0977050423177637
"sc2015","sc",2015,"sul",FALSE,FALSE,21025026280.98,19409870961.23,957286003.26,834924410.43,-330031930.82,10963389468.78,28221750427.18,20205273993.15,1816405969.42,22979636740.42,1732129738.67,4356125199.35,19345227128.7,219729195.37,2996446560.54,1.08321308899869,0.0923349988915345,-0.184147981899343,0.564835773029027,0.396751681602919,0.0790441550464127,0.397630843789444,0.919441288415246,1.08321308899869,0.715946873858347,0.0733299229372547
"sc2016","sc",2016,"sul",FALSE,FALSE,22489998259.76,20488858892.36,671254327.44,610790655.32,-769575804.4,12062997582.37,29828547674.13,21698671076.65,1817411602.32,24179579471.5,2056828557.1,4952099510.66,21180018436.55,433683809.87,3361812695.88,1.09766963489344,0.0625727859953224,-0.600272076837155,0.588758878458971,0.374671636284149,0.0751630773588162,0.415344754820137,0.949373798929381,1.09766963489344,0.727446448741084,0.129002966287055
"se2008","se",2008,"nordeste",FALSE,FALSE,1592452805.67,3799764115.26,78842590.31,136541637.81,408911105.92,2053805372.56,4933757856.93,3786054452.13,241969423.91,4269028191.91,426952203.29,515018026.93,1579444476.89,46495070.6,724680987.17,0.419092542948824,0.056683578660846,1.89851926247904,0.540508650079577,0.303139698414616,0.0566802122245393,0.829004386186331,0.402652845379795,0.419092542948824,0.767377435601562,0.06415936311724
"se2009","se",2009,"nordeste",FALSE,FALSE,1631482651.18,3934265313.28,77613172.2,121254622.44,-167083330.07,2472782710.37,5134278607.8,4400384367.78,257484970.23,4943389686.94,473363651.34,627690366.64,1718787502.49,34617301.56,546963775,0.41468546762034,0.050547631845958,-0.840172891606015,0.628524645255416,0.166779576210123,0.0520867231871792,0.754135600127011,0.380124885292174,0.41468546762034,0.857059911220036,0.0632899346213559
"se2010","se",2010,"nordeste",FALSE,FALSE,2083725918.5,4629386959.1,101375046.18,112325238.97,-320011548.939999,2989663751.31,6100508931.07,5288791762.13,501271003.06,5998843889.04,620728349.92,800785451.38,2134199616.43,37629380.95,455545319.54,0.450108391653027,0.0461616812416013,-1.49747834316354,0.645801221138624,0.153478753834144,0.0835612681929983,0.775149384707594,0.395140415583544,0.450108391653027,0.86694271279468,0.0826029361645014
"se2011","se",2011,"nordeste",FALSE,FALSE,2958472378.36,4905588109.84,119830075.27,163905537.18,-124992576.469999,3333144053.71,6424817670.94,5395620402.87,422189869.63,6034972512.56,686584959.77,1001552830.46,2408063188.94,218234817.97,592368662.17,0.603082099866002,0.0578392653636904,-0.440524808961107,0.679458604978295,0.190746789289061,0.0699572150082436,0.685520462714543,0.433141820886682,0.603082099866002,0.839809108867766,0.368410471226735
"se2012","se",2012,"nordeste",FALSE,FALSE,3219384989.36,5221654432.54,130939659.32,210936948.11,-98139167.8000001,3593352356.07,7034232224.41,5937920627.58,369076496.92,6555375374.54,726105614.41,1180322049.94,2703635396.39,236609297.96,527307184.92,0.616545010963886,0.0654728519182567,-0.287060201450298,0.688163570089426,0.184628873571993,0.0563013520710702,0.615175844971218,0.439697189780267,0.616545010963886,0.844146232047101,0.448712448315865
"se2013","se",2013,"nordeste",FALSE,FALSE,3649040872.79,5524274804.59,136863811.6,537613623.07,88146720.72,3681464982.5,7473140614.3,6188209086.41,246265625.2,6988408508.08,746099626.96,1285778103.19,2980854485.9,226454776.37,694850026.41,0.660546587899301,0.122093389363902,0.130688909945708,0.666415975440098,0.207641905751351,0.0352391570863763,0.580270907638679,0.443195518921203,0.660546587899301,0.828060036040101,0.32590453732872
"se2014","se",2014,"nordeste",FALSE,FALSE,3981106814.98,5982485349.94,153637832.83,213340325.56,228954906.3,3981264565.69,8056737665.27,6703382137.23,500244930.08,7438093120.41,728348671.33,1469649142.4,3217640315.9,388565724.01,994546887.6,0.665460353366336,0.0613420906068212,0.623892460806024,0.665486722124598,0.201891448277069,0.0672544591714423,0.495593574219065,0.465197256823588,0.665460353366336,0.832021894684013,0.390696234490936
"se2015","se",2015,"nordeste",FALSE,FALSE,4842102139.4,6353339374.91,174450228.12,242281197.19,-53891347.74,4067136440.04,8537815613.05,6917455119.83,337967651.29,7509075204,748953442.28,1587581222.99,3433347227.55,1251187562.05,1066349716.06,0.762134974014133,0.065592501945625,-0.129319135699716,0.640157277935057,0.234242284937271,0.0450078927309142,0.471757558879063,0.479535429173321,0.762134974014133,0.810213693214071,1.17333698617462
"se2016","se",2016,"nordeste",FALSE,FALSE,4665572020.04,6787495872.54,148565813.32,231310952.77,259137793.32,4156137717.48,9143992036.7,7138760273.96,369675557.23,7777070797.38,857767742.48,1633277462.15,3598031227.43,1087244970.11,858272313.91,0.687377511184263,0.0559671450596173,0.68216278659855,0.612322688002564,0.280893556554136,0.0475340352250026,0.525181888783832,0.488194905685653,0.687377511184263,0.780704996822846,1.26678322542746
"sp2008","sp",2008,"sudeste",FALSE,FALSE,161256770895.68,82182734297.27,5980094225.54,2225695835.91,5534128677.65,44810248974.34,107688074195.29,106692664136.15,6992323070.56,120734533460.18,2303108978.05,19561023544.44,85749011588.03,13818032399.35,18737407603.58,1.96217334790036,0.0998481023005167,0.674417531548704,0.545251376186306,0.0093296954125146,0.057914855594039,0.117739696637942,0.787277843790767,1.96217334790036,0.990756543223766,0.737457000012633
"sp2009","sp",2009,"sudeste",FALSE,FALSE,161988784428.14,86618566958.7,5757555230.13,3366896131.8,2621905610.39,47991098769.9,113618045091.79,112195654656.08,10289699068.95,130760670353.56,2515821372.1,20953778569.42,89345606351.76,14738858676.69,20551288882.49,1.87013927978486,0.105340594774335,0.287349398488702,0.554050943751844,0.0126777676022314,0.0786910853326767,0.120065283870643,0.77313632956889,1.87013927978486,0.987480946054292,0.717174419617434
"sp2010","sp",2010,"sudeste",FALSE,FALSE,187378301762.7,99914614189.05,6216034968.46,3651171059.68,5152174764.94,52735132762.11,131045311418.61,126050054073.66,12641410030.78,147056059385.73,2667928765.27,22445694173.4,103211772287.64,18290571417.28,24314490123.83,1.87538432974538,0.0987563842209319,0.522151331415059,0.527801995635283,0.0396291567001701,0.0859632039889048,0.118861494978031,0.79576559266524,1.87538432974538,0.961881449317991,0.752249844604139
"sp2011","sp",2011,"sudeste",FALSE,FALSE,198004172047.17,108053551037.05,7100955821.78,4137942397.94,6196640975.21,58957789106.93,142312289953.73,140642804502.5,9684420890.3,159949788187.88,3060265565.66,25556210019.38,113543019737.69,19992291446.71,30479196691.55,1.83246334939309,0.104012298641313,0.551356623582305,0.545634905480471,0.0118703936339687,0.0605466315399211,0.119746455493178,0.78424115200738,1.83246334939309,0.988268859620116,0.655932360981568
"sp2012","sp",2012,"sudeste",FALSE,FALSE,207670291068.82,115369737577.47,7701378207.13,4782895705.79,6489956416.88,67348317834,152648274970.13,156162935936.18,8101099083.06,173106698940.17,3534016575,30925758148.11,121781362213.62,16911596000,29356758000,1.80004128837834,0.108210993411829,0.519850530527333,0.583760691912609,-0.0225063709578715,0.0467982991568682,0.114274209805135,0.756660554493435,1.80004128837834,1.02302457048229,0.57607164932858
"sp2013","sp",2013,"sudeste",FALSE,FALSE,220362490168.61,129472631328.27,8374233419.98,5460063650.91,4402521203.7,74768896002.2,170017901652.03,174351825612.59,13339905101.81,197870171922.07,3932256862,33983270991.3,130553599150.03,15542606846.5,28835833929.46,1.70200055338255,0.106851130844896,0.318232374304275,0.577488039249222,-0.0248573477526412,0.0674174635430339,0.115711547102299,0.726056545452977,1.70200055338255,1.02549098605763,0.539003202907926
"sp2014","sp",2014,"sudeste",FALSE,FALSE,235630150124.57,135630164995.68,9592061539.04,5776159137.6,4589051013.68,81982351616,177532345803.41,185900793344.6,12944816199.27,209842014024,4364782087.68,36983819438.22,136064779375.1,14566196241.87,22830579972.01,1.73729900079437,0.113309754339158,0.298606527732612,0.604455149181683,-0.0450156634118156,0.0616883909520115,0.118018694498852,0.709865101740574,1.73729900079437,1.04713759345273,0.638012536682291
"sp2015","sp",2015,"sudeste",FALSE,FALSE,269025604839.88,140398953319.01,9683230342.26,7179203541.33,5062845327.84,89673549043.03,184033812806.03,199872628134.43,8987379774.36,220506971963.47,4655977874.94,40862688514.12,142158012947.58,16425881366.48,24854506751.39,1.91615107150129,0.120103700810901,0.30024404322599,0.638705253302542,-0.079244544269199,0.040757803231042,0.113942034756992,0.686581769390948,1.91615107150129,1.08606470238757,0.660881405967204
"sp2016","sp",2016,"sudeste",FALSE,FALSE,277904437710.13,140443287171.02,6384765558.21,4127991181.59,1563749695.92,91165769585.84,184208379552.26,201533576242.07,8373562786.62,219266294160.31,4656701326.52,43475068601.87,143082542493.11,15180824099.09,23897559171.59,1.97876625724177,0.0748541062485845,0.148747824630987,0.64912870826518,-0.0859668002368003,0.0381890103934439,0.107111994903665,0.695718428511059,1.97876625724177,1.09405216381535,0.635245800212824
"to2008","to",2008,"norte",FALSE,FALSE,733655356.11,3451007488.57,34973974.36,119971815.76,61352288.48,1348304009.46,4323631476.01,2870540453.29,1007020346.61,4013208454.67,188810261.85,105045352.36,1108764866.88,155789905.89,514811687.69,0.212591644190841,0.044898711646727,0.395959699405094,0.390698662325621,0.506208167543702,0.250926498831172,1.797416616805,0.370760848686377,0.212591644190841,0.663918853680619,0.302615324428708
"to2009","to",2009,"norte",FALSE,FALSE,811221353.24,3406416318.08,33837311.83,123497551.56,252193043.1,1626642607.47,4321248163.16,3152948460.47,772646329.97,4065095680.77,223796338.49,122018677.6,1142739124.45,182659633.96,587511172.56,0.238145099568229,0.0461877964108276,1.60290629594832,0.477523137391158,0.370541960116863,0.190068424127141,1.83411542308011,0.348773982618438,0.238145099568229,0.72963836868937,0.310904102749375
"to2010","to",2010,"norte",FALSE,FALSE,1085215308.66,3881229046.02,49353032.52,95375402,-121318376.84,2015057915.52,4943635859.96,3732488875.01,872538481.48,4712377308.16,320284408.54,151182802.34,1394655609.5,78269776.98,499595535.37,0.279606097911906,0.037289330983548,-0.838248387349447,0.519180365710789,0.324487768217864,0.185158875111529,2.11852408860435,0.36434301442615,0.279606097911906,0.755008860025585,0.156666285902722
"to2011","to",2011,"norte",FALSE,FALSE,1401977206.88,4548795397.79,60435190.28,125858093.32,147620271.04,2468251472.34,5865530009.6,4485035550.88,536839577.52,5173466699.14,432307469.22,185242359.32,1695192580.58,64710269.57,456889505.19,0.308208456146685,0.0409544214036334,0.792407907506548,0.542616507556964,0.307800115084737,0.103767861810967,2.3337398141923,0.367649464808707,0.308208456146685,0.76464284447261,0.141632208301852
"to2012","to",2012,"norte",FALSE,FALSE,1834947326.97,4991475367.76,72727098.02,157176299.26,102999662.81,2744147593.16,6432340349.43,5064388271.31,547797975.92,5782760787.4,503152953.1,229844189.82,1912664808.05,196648150.71,926717125.74,0.367616224017041,0.0460592070162158,0.448012791583747,0.549766830641794,0.270112006591105,0.0947294892629126,2.18910451247012,0.366301092747228,0.367616224017041,0.787332136701812,0.212198679886241
"to2013","to",2013,"norte",FALSE,FALSE,2101879424.38,5323440128.75,101529445.75,227870886.13,376883045.86,3247087036.5,6892086783.98,5687800540.08,675775752.47,6626509400.43,571453077.85,283632636.64,2212458445.88,118547524.53,803543210.4,0.394834801095724,0.0618773432053883,1.14414895610153,0.609960280940071,0.211731447932079,0.10198065250253,2.01476488961077,0.37399954907527,0.394834801095724,0.825265368581944,0.147530988994341
"to2014","to",2014,"norte",FALSE,FALSE,2479752835.41,6071450294.61,111042314.12,231824194.73,-522092597.6,3725789715.63,7825217044.56,6317458896.55,940507639.52,7507435286.92,704443506.42,380924896.81,2465111005.35,133058303.77,564167569.83,0.40842841744277,0.056471928816478,-1.52272847922983,0.613657286947999,0.238665288164106,0.12527682271982,1.84929762354537,0.376394022214761,0.40842841744277,0.807320597061499,0.235848905335155
"to2015","to",2015,"norte",FALSE,FALSE,3270150236.68,6304771944.72,158338065.67,327363311.2,249339619.01,4178128685.7,8203317200.8,6808227870.1,341709219.83,7486049495.86,597498295.58,508788073.98,2722517972.44,247219349.12,4529214093.2,0.518678592239744,0.0770371047721648,0.513359918015503,0.662693071586676,0.204912255776114,0.0456461341885296,1.17435593744575,0.381540632481133,0.518678592239744,0.829935951938571,0.0545832773706075
"to2016","to",2016,"norte",FALSE,FALSE,3076926621.72,7293584929.36,184469783.61,350588374.55,63823528.33,4746822952.72,9513058363.94,7680680487.25,557655334.43,8600161677.83,815772819.74,649672335.7,3126741892.97,499718383.32,5139556962.41,0.421867524889437,0.07336010526266,0.119283347719585,0.65082164651458,0.23856973086327,0.0648424245171526,1.25566808822332,0.38932103342251,0.421867524889437,0.807382882918518,0.097229855992427
